age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
50.0,4,129956.0,11,9.0,2,3,0,4,1,0.0,0.0,48.0,39,0
49.0,4,193366.0,11,9.0,2,3,5,4,0,0.0,0.0,40.0,39,0
47.0,5,109832.0,14,15.0,2,10,0,4,1,0.0,1977.0,50.0,39,0
29.0,4,140830.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,39,1
26.0,4,176520.0,9,13.0,4,3,1,4,1,3325.0,0.0,40.0,39,1
60.0,4,137344.0,0,6.0,2,1,0,1,1,0.0,0.0,40.0,25,1
55.0,6,124975.0,11,9.0,6,12,1,4,0,0.0,0.0,40.0,39,1
28.0,4,277746.0,2,8.0,0,13,1,4,0,0.0,0.0,45.0,39,1
30.0,0,157289.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,39,1
56.0,4,231232.0,11,9.0,0,8,1,4,1,14344.0,0.0,40.0,39,0
50.0,4,141608.0,11,9.0,2,7,5,4,0,0.0,0.0,40.0,39,1
41.0,5,145441.0,15,10.0,0,11,4,0,0,0.0,0.0,84.0,39,1
29.0,4,285294.0,2,8.0,4,13,1,4,1,0.0,0.0,50.0,39,1
60.0,0,141580.0,12,14.0,2,0,0,4,1,0.0,0.0,30.0,39,1
55.0,7,120781.0,10,16.0,2,10,0,4,1,7688.0,0.0,30.0,39,0
30.0,4,164190.0,15,10.0,4,1,5,4,0,0.0,0.0,38.0,39,1
26.0,4,179633.0,11,9.0,2,7,5,4,0,0.0,0.0,40.0,39,1
34.0,7,61431.0,9,13.0,2,10,0,4,1,0.0,0.0,38.0,39,1
37.0,4,758700.0,6,5.0,2,6,0,4,1,3781.0,0.0,60.0,39,1
24.0,4,194654.0,8,11.0,4,13,3,4,0,0.0,0.0,36.0,39,1
35.0,4,474136.0,9,13.0,2,3,0,2,1,0.0,0.0,40.0,39,0
63.0,4,86108.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,39,1
32.0,1,504951.0,9,13.0,0,11,1,4,0,0.0,0.0,40.0,39,1
20.0,4,279763.0,1,7.0,2,6,2,4,1,2961.0,0.0,35.0,39,1
20.0,4,262877.0,11,9.0,4,7,3,2,1,0.0,0.0,40.0,39,1
19.0,0,171583.0,0,6.0,4,0,3,2,1,0.0,0.0,40.0,39,1
31.0,4,221167.0,9,13.0,4,4,1,4,0,14344.0,0.0,50.0,39,0
48.0,2,132368.0,10,16.0,2,4,0,4,1,0.0,0.0,40.0,39,0
29.0,4,276345.0,9,13.0,2,12,0,4,1,3103.0,0.0,40.0,39,0
40.0,4,301359.0,15,10.0,2,4,5,1,0,0.0,0.0,40.0,39,0
23.0,4,209955.0,15,10.0,4,6,3,4,1,0.0,0.0,52.0,39,1
73.0,0,86709.0,11,9.0,6,0,1,4,0,0.0,0.0,15.0,39,1
43.0,6,75993.0,9,13.0,2,12,0,4,1,0.0,0.0,45.0,39,1
47.0,1,98726.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,1
32.0,4,209538.0,15,10.0,4,3,1,4,1,0.0,0.0,40.0,39,1
25.0,2,170070.0,8,11.0,4,11,3,4,1,0.0,0.0,30.0,39,1
35.0,4,170797.0,15,10.0,0,12,4,4,0,0.0,0.0,40.0,39,1
55.0,4,225365.0,11,9.0,0,12,1,4,0,0.0,0.0,40.0,39,1
50.0,4,201882.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41.0,4,39581.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
28.0,4,38918.0,9,13.0,4,10,1,4,0,0.0,0.0,20.0,39,1
66.0,4,269665.0,11,9.0,2,4,0,4,1,3432.0,0.0,20.0,39,1
38.0,4,296212.0,11,9.0,2,7,0,4,1,0.0,0.0,50.0,39,0
28.0,2,133136.0,12,14.0,2,10,0,4,1,0.0,0.0,48.0,39,1
39.0,4,127573.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,39,0
48.0,4,67725.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
26.0,7,624006.0,11,9.0,2,14,0,2,1,0.0,0.0,40.0,39,1
34.0,4,116371.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
25.0,4,227548.0,15,10.0,4,3,2,1,1,0.0,0.0,40.0,19,1
29.0,4,294592.0,14,15.0,2,10,0,4,1,0.0,0.0,45.0,39,1
36.0,4,167482.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,39,1
19.0,0,371827.0,11,9.0,4,0,1,2,1,0.0,0.0,25.0,39,1
19.0,4,63363.0,11,9.0,4,3,1,4,1,0.0,0.0,40.0,39,1
46.0,2,144531.0,9,13.0,2,10,5,4,0,0.0,0.0,40.0,39,0
19.0,4,135066.0,11,9.0,4,13,3,4,0,0.0,0.0,20.0,39,1
23.0,4,186813.0,15,10.0,5,5,2,4,0,0.0,0.0,40.0,39,1
42.0,4,157443.0,9,13.0,5,13,4,4,1,0.0,0.0,40.0,39,1
46.0,4,35969.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,39,0
46.0,2,127441.0,9,13.0,2,10,0,4,1,0.0,0.0,60.0,39,1
18.0,4,232024.0,1,7.0,4,1,1,4,1,0.0,0.0,40.0,39,1
30.0,6,173854.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
27.0,4,181916.0,15,10.0,4,8,1,4,0,0.0,0.0,34.0,39,1
40.0,4,231348.0,15,10.0,2,14,0,4,1,0.0,0.0,40.0,39,1
29.0,4,180758.0,12,14.0,4,4,1,4,1,0.0,0.0,40.0,39,1
25.0,4,86872.0,9,13.0,4,12,3,4,0,0.0,0.0,30.0,39,1
25.0,4,232914.0,12,14.0,2,7,1,4,1,0.0,0.0,40.0,26,1
39.0,4,257726.0,15,10.0,4,4,1,2,1,8614.0,0.0,40.0,39,0
66.0,0,188842.0,9,13.0,2,0,0,4,1,0.0,0.0,24.0,39,1
24.0,1,127185.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,39,1
67.0,0,350525.0,9,13.0,2,0,0,4,1,0.0,2174.0,50.0,39,0
25.0,4,51148.0,8,11.0,4,10,1,4,0,0.0,0.0,30.0,39,1
28.0,4,182509.0,11,9.0,4,3,2,4,1,0.0,0.0,40.0,39,1
45.0,4,139571.0,15,10.0,0,4,1,4,0,0.0,0.0,40.0,39,1
26.0,4,199600.0,11,9.0,4,7,4,2,0,0.0,0.0,40.0,39,1
45.0,4,180931.0,12,14.0,2,10,0,4,1,0.0,0.0,43.0,39,1
38.0,6,203836.0,4,3.0,2,8,0,4,1,0.0,0.0,70.0,26,1
19.0,4,237848.0,11,9.0,4,3,3,4,1,0.0,0.0,35.0,39,1
57.0,4,334224.0,5,4.0,0,7,3,4,1,0.0,0.0,40.0,13,1
31.0,4,184307.0,15,10.0,0,12,3,4,0,0.0,0.0,35.0,39,1
41.0,7,119721.0,10,16.0,2,10,0,4,1,5013.0,0.0,60.0,39,1
46.0,0,280030.0,11,9.0,2,0,0,2,1,0.0,0.0,40.0,39,1
46.0,5,67725.0,9,13.0,2,12,0,4,1,0.0,0.0,10.0,39,0
39.0,4,223792.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,26,1
19.0,4,306225.0,0,6.0,4,5,1,4,1,0.0,0.0,20.0,39,1
31.0,4,176025.0,15,10.0,0,4,2,4,0,0.0,0.0,35.0,39,1
36.0,4,162651.0,11,9.0,2,3,0,4,1,0.0,0.0,45.0,39,0
27.0,4,177761.0,4,3.0,4,9,3,4,0,0.0,0.0,24.0,8,1
38.0,4,112497.0,15,10.0,5,12,1,4,0,0.0,0.0,20.0,39,1
23.0,4,313573.0,15,10.0,4,7,1,2,1,0.0,0.0,35.0,39,1
24.0,4,126613.0,9,13.0,4,10,3,4,1,0.0,0.0,42.0,39,1
19.0,4,179991.0,15,10.0,4,1,3,4,0,0.0,0.0,15.0,39,1
20.0,4,37932.0,0,6.0,4,7,1,2,1,0.0,0.0,40.0,39,1
42.0,6,201520.0,10,16.0,4,10,1,4,0,0.0,0.0,45.0,39,1
35.0,7,308945.0,11,9.0,4,8,4,2,0,0.0,0.0,40.0,39,1
19.0,0,199495.0,2,8.0,4,0,3,4,1,0.0,0.0,40.0,39,1
45.0,4,99971.0,11,9.0,2,10,0,4,1,0.0,0.0,48.0,39,1
23.0,0,184699.0,9,13.0,4,0,3,3,1,0.0,0.0,40.0,36,1
19.0,4,165310.0,15,10.0,4,4,3,3,0,0.0,0.0,40.0,39,1
25.0,4,233994.0,11,9.0,4,3,1,4,0,0.0,0.0,40.0,39,1
35.0,4,187693.0,11,9.0,4,7,3,4,1,0.0,0.0,40.0,39,1
50.0,4,148431.0,12,14.0,2,4,0,4,1,0.0,0.0,55.0,39,0
17.0,4,218361.0,0,6.0,4,8,3,4,1,0.0,0.0,15.0,39,1
59.0,1,98984.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,39,0
43.0,4,157473.0,11,9.0,2,3,0,4,1,0.0,0.0,42.0,39,0
58.0,6,359972.0,7,12.0,2,12,0,4,1,0.0,0.0,25.0,39,0
41.0,6,263871.0,1,7.0,2,8,0,4,1,0.0,0.0,40.0,39,1
18.0,4,146378.0,15,10.0,4,8,3,4,1,0.0,0.0,20.0,39,1
20.0,4,249956.0,15,10.0,4,1,3,4,0,0.0,0.0,10.0,39,1
19.0,4,253529.0,8,11.0,4,12,4,2,0,0.0,0.0,40.0,39,1
19.0,4,318822.0,15,10.0,4,1,2,4,0,0.0,0.0,40.0,39,1
67.0,4,197816.0,15,10.0,2,12,0,4,1,0.0,0.0,10.0,39,1
43.0,6,292175.0,12,14.0,0,3,4,4,1,7430.0,0.0,50.0,1,0
40.0,4,136986.0,12,14.0,2,12,0,4,1,0.0,0.0,40.0,39,0
17.0,4,57324.0,0,6.0,4,12,3,4,1,0.0,0.0,20.0,39,1
18.0,4,324046.0,2,8.0,4,12,3,2,0,0.0,0.0,15.0,39,1
32.0,4,129020.0,9,13.0,2,13,0,4,1,0.0,0.0,30.0,39,1
60.0,4,225526.0,11,9.0,5,12,1,4,0,0.0,0.0,32.0,39,1
46.0,2,165160.0,11,9.0,5,8,1,4,0,0.0,0.0,20.0,39,1
28.0,4,330466.0,9,13.0,4,10,1,1,1,0.0,0.0,40.0,17,1
42.0,4,106698.0,15,10.0,4,6,1,4,1,0.0,0.0,40.0,39,1
46.0,4,98350.0,15,10.0,0,8,1,4,0,0.0,0.0,40.0,39,1
22.0,7,160369.0,9,13.0,4,10,3,4,1,13550.0,0.0,10.0,39,1
19.0,6,209826.0,15,10.0,4,5,3,4,1,0.0,0.0,60.0,39,1
33.0,4,356823.0,9,13.0,4,10,1,4,0,0.0,0.0,45.0,26,1
61.0,4,248448.0,5,4.0,6,8,4,2,0,0.0,0.0,38.0,39,1
38.0,4,108140.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,0
50.0,4,180522.0,5,4.0,0,8,1,4,0,0.0,0.0,40.0,39,1
50.0,6,43705.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,1
41.0,4,152617.0,11,9.0,2,12,0,0,1,0.0,0.0,40.0,39,0
55.0,4,158651.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,0
35.0,4,46947.0,11,9.0,4,8,1,4,0,0.0,0.0,56.0,39,1
49.0,4,84013.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,0
57.0,4,103809.0,11,9.0,2,6,2,4,1,0.0,0.0,40.0,39,0
45.0,1,352094.0,9,13.0,2,4,0,2,1,0.0,0.0,40.0,39,0
51.0,2,176751.0,9,13.0,0,1,1,4,0,0.0,0.0,43.0,39,1
47.0,2,40690.0,15,10.0,0,1,4,4,0,0.0,0.0,20.0,39,1
54.0,2,277777.0,8,11.0,6,8,4,4,0,0.0,0.0,40.0,39,1
19.0,4,287380.0,15,10.0,4,6,3,4,1,0.0,0.0,27.0,39,1
19.0,0,61855.0,15,10.0,4,0,3,4,1,0.0,0.0,25.0,39,1
42.0,4,255847.0,5,4.0,4,3,1,4,1,0.0,0.0,40.0,39,1
27.0,6,41099.0,7,12.0,4,8,1,4,0,0.0,0.0,40.0,39,1
22.0,4,118310.0,9,13.0,4,3,1,4,1,0.0,0.0,45.0,39,1
55.0,4,118993.0,15,10.0,5,7,1,4,1,0.0,0.0,40.0,39,1
44.0,4,121012.0,9,13.0,2,4,0,4,1,5013.0,0.0,45.0,39,1
34.0,4,167832.0,11,9.0,2,8,0,4,1,0.0,0.0,40.0,39,1
29.0,1,242147.0,11,9.0,0,1,4,2,0,0.0,0.0,40.0,39,1
35.0,4,27408.0,15,10.0,2,3,0,4,1,5013.0,0.0,40.0,39,1
47.0,4,39530.0,8,11.0,0,14,1,4,1,0.0,0.0,40.0,39,1
43.0,4,341358.0,15,10.0,0,1,1,4,0,0.0,0.0,40.0,39,1
61.0,4,119684.0,11,9.0,2,8,0,4,1,0.0,0.0,40.0,39,1
17.0,4,222618.0,2,8.0,4,1,3,4,0,0.0,0.0,30.0,39,1
50.0,4,94081.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,1
39.0,2,106297.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
53.0,5,136823.0,11,9.0,0,4,1,4,1,0.0,0.0,45.0,39,1
48.0,4,180446.0,0,6.0,4,7,3,4,0,0.0,0.0,40.0,39,1
56.0,6,19896.0,15,10.0,2,12,0,4,1,0.0,0.0,60.0,39,1
33.0,4,202051.0,9,13.0,2,10,0,4,1,0.0,0.0,38.0,39,0
21.0,6,318865.0,11,9.0,4,3,3,4,1,0.0,0.0,40.0,39,1
35.0,4,248010.0,11,9.0,6,8,3,4,0,0.0,0.0,32.0,39,1
26.0,4,152436.0,1,7.0,4,14,1,2,1,0.0,0.0,40.0,39,1
35.0,0,169809.0,9,13.0,2,0,0,4,1,0.0,1902.0,40.0,39,0
36.0,4,181589.0,15,10.0,0,13,4,4,0,0.0,0.0,40.0,39,1
90.0,6,122348.0,14,15.0,2,10,0,4,1,0.0,0.0,50.0,39,0
18.0,0,127388.0,15,10.0,4,0,3,4,0,0.0,0.0,24.0,39,1
50.0,4,149770.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
32.0,6,261056.0,8,11.0,2,5,0,4,1,0.0,0.0,40.0,39,0
48.0,4,94342.0,9,13.0,2,4,0,4,1,7688.0,0.0,60.0,39,0
29.0,4,209472.0,11,9.0,5,4,1,4,1,2174.0,0.0,60.0,26,1
70.0,6,150886.0,11,9.0,6,5,4,4,0,0.0,0.0,2.0,39,1
26.0,2,337867.0,9,13.0,2,10,0,4,1,0.0,0.0,20.0,9,1
21.0,4,98678.0,11,9.0,4,1,3,4,0,0.0,0.0,44.0,39,1
42.0,4,319016.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,39,1
47.0,4,93449.0,5,4.0,2,7,5,3,0,0.0,0.0,35.0,38,1
25.0,5,110010.0,11,9.0,4,1,4,2,0,0.0,0.0,40.0,39,1
49.0,5,229737.0,15,10.0,2,12,0,4,1,99999.0,0.0,55.0,39,0
41.0,4,203233.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,39,0
29.0,4,52636.0,11,9.0,4,14,1,4,1,0.0,0.0,43.0,39,1
52.0,1,168539.0,11,9.0,4,1,3,4,0,0.0,0.0,40.0,39,1
27.0,2,199471.0,11,9.0,4,11,3,4,1,0.0,0.0,35.0,39,1
32.0,6,199366.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,1
35.0,4,186886.0,4,3.0,2,7,0,4,1,0.0,0.0,35.0,39,1
39.0,2,229651.0,9,13.0,2,3,0,4,1,0.0,1740.0,48.0,39,1
44.0,5,144778.0,15,10.0,2,4,0,4,1,0.0,0.0,50.0,39,1
37.0,4,65390.0,9,13.0,4,7,1,4,1,0.0,0.0,40.0,39,1
24.0,2,52262.0,15,10.0,4,7,1,2,1,0.0,0.0,60.0,39,1
30.0,4,446894.0,10,16.0,4,10,1,4,0,0.0,0.0,60.0,39,0
49.0,4,169760.0,11,9.0,2,3,5,4,0,0.0,0.0,40.0,39,0
49.0,5,65535.0,15,10.0,0,8,1,4,0,0.0,0.0,40.0,39,1
29.0,4,148550.0,7,12.0,0,10,4,4,0,14344.0,0.0,40.0,39,0
39.0,4,273362.0,9,13.0,2,4,0,4,1,0.0,0.0,70.0,39,1
45.0,6,125892.0,11,9.0,2,10,0,1,1,0.0,0.0,60.0,24,1
38.0,5,189679.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,39,0
23.0,0,280134.0,7,12.0,2,0,0,2,1,0.0,0.0,40.0,8,1
21.0,4,246207.0,11,9.0,4,8,1,4,0,0.0,0.0,40.0,39,1
38.0,4,220783.0,11,9.0,1,8,5,4,0,0.0,0.0,40.0,39,1
49.0,4,80026.0,15,10.0,4,3,4,4,0,0.0,0.0,40.0,39,1
32.0,4,97306.0,11,9.0,4,8,4,2,0,0.0,0.0,40.0,39,1
24.0,4,153078.0,11,9.0,4,12,3,2,1,0.0,0.0,40.0,39,1
20.0,4,200421.0,11,9.0,4,3,3,4,1,0.0,0.0,36.0,39,1
39.0,4,80479.0,15,10.0,0,1,4,4,0,0.0,0.0,40.0,39,1
30.0,4,148524.0,11,9.0,5,8,2,2,1,0.0,0.0,40.0,39,1
69.0,6,187332.0,11,9.0,2,5,0,4,1,0.0,0.0,50.0,39,1
38.0,6,129573.0,11,9.0,2,5,0,4,1,0.0,0.0,70.0,39,1
42.0,6,175674.0,14,15.0,2,10,0,4,1,0.0,1887.0,50.0,39,0
39.0,4,548510.0,5,4.0,4,5,3,4,1,0.0,0.0,40.0,39,1
18.0,4,102690.0,0,6.0,4,6,3,4,1,0.0,0.0,40.0,39,1
20.0,4,170800.0,15,10.0,4,1,1,4,0,0.0,0.0,40.0,39,1
42.0,4,314649.0,15,10.0,2,1,0,2,1,0.0,0.0,60.0,39,0
28.0,4,196690.0,8,11.0,4,12,1,4,1,0.0,0.0,40.0,39,1
63.0,4,125954.0,9,13.0,0,1,4,4,0,0.0,0.0,35.0,39,1
43.0,7,206927.0,15,10.0,0,1,4,4,0,0.0,0.0,30.0,39,1
23.0,4,37894.0,9,13.0,4,12,1,4,1,0.0,0.0,50.0,39,1
19.0,4,302945.0,0,6.0,4,5,1,4,1,0.0,0.0,20.0,39,1
32.0,4,155151.0,11,9.0,2,14,0,4,1,0.0,0.0,60.0,39,1
38.0,4,175268.0,11,9.0,0,8,1,2,0,0.0,0.0,40.0,0,1
56.0,0,656036.0,9,13.0,2,0,0,4,1,0.0,0.0,24.0,39,1
50.0,1,237503.0,9,13.0,0,4,1,4,1,0.0,0.0,45.0,39,1
45.0,4,201127.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
31.0,4,63861.0,15,10.0,6,3,4,4,0,0.0,0.0,30.0,39,1
45.0,6,364365.0,12,14.0,4,4,1,4,1,0.0,0.0,21.0,31,1
31.0,6,176862.0,11,9.0,0,8,4,4,0,0.0,0.0,40.0,39,1
44.0,1,210492.0,15,10.0,0,1,4,4,0,0.0,0.0,40.0,39,1
28.0,4,251905.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,39,1
20.0,4,137300.0,15,10.0,4,1,3,4,1,0.0,0.0,30.0,39,1
23.0,4,67311.0,11,9.0,2,14,0,4,1,0.0,0.0,50.0,39,1
31.0,4,187560.0,11,9.0,4,1,4,4,0,0.0,0.0,40.0,39,1
42.0,4,657397.0,11,9.0,5,7,1,2,1,0.0,0.0,40.0,39,1
68.0,4,67791.0,15,10.0,6,12,1,4,1,14084.0,0.0,40.0,39,1
26.0,4,166051.0,12,14.0,4,10,1,4,0,0.0,2001.0,45.0,39,1
42.0,2,340148.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,33,1
47.0,4,200734.0,15,10.0,5,1,4,4,0,0.0,0.0,16.0,39,1
35.0,0,127306.0,8,11.0,2,0,5,4,0,0.0,0.0,20.0,39,1
43.0,4,262038.0,11,9.0,2,7,5,4,0,0.0,0.0,40.0,26,0
37.0,4,162651.0,9,13.0,4,1,1,4,0,0.0,0.0,20.0,39,1
50.0,5,201689.0,10,16.0,2,10,0,4,1,15024.0,0.0,60.0,39,0
34.0,4,265807.0,9,13.0,4,6,1,2,0,0.0,0.0,52.0,39,1
66.0,4,290578.0,15,10.0,0,8,1,4,0,0.0,0.0,15.0,39,1
48.0,4,141483.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,0
56.0,4,108276.0,12,14.0,2,10,0,4,1,0.0,0.0,40.0,39,0
32.0,4,99548.0,11,9.0,2,14,0,4,1,0.0,0.0,65.0,39,1
39.0,4,185084.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
22.0,4,326334.0,15,10.0,4,8,1,2,0,0.0,0.0,30.0,39,1
46.0,2,398986.0,10,16.0,4,10,1,4,1,0.0,0.0,40.0,39,0
50.0,6,95577.0,9,13.0,4,5,1,4,1,0.0,0.0,50.0,39,1
60.0,4,114413.0,9,13.0,2,12,0,4,1,0.0,1902.0,40.0,39,0
39.0,5,222204.0,11,9.0,2,4,0,4,1,3137.0,0.0,50.0,39,1
37.0,6,180150.0,11,9.0,4,12,2,4,1,0.0,0.0,50.0,39,1
21.0,4,211601.0,15,10.0,4,10,3,4,0,0.0,0.0,10.0,39,1
63.0,4,190296.0,11,9.0,0,8,1,4,0,0.0,0.0,40.0,39,1
84.0,5,155981.0,9,13.0,2,10,0,4,1,10566.0,0.0,35.0,0,0
37.0,4,295949.0,15,10.0,4,13,4,2,0,0.0,0.0,40.0,39,1
25.0,4,248612.0,0,6.0,4,6,3,2,1,0.0,0.0,40.0,39,1
28.0,4,355259.0,12,14.0,2,10,0,4,1,0.0,1719.0,60.0,0,1
41.0,2,67671.0,15,10.0,2,11,0,2,1,0.0,0.0,40.0,39,0
31.0,4,155914.0,9,13.0,2,12,0,4,1,7688.0,0.0,55.0,39,0
39.0,4,193689.0,15,10.0,2,3,0,1,1,0.0,0.0,40.0,30,1
23.0,4,120172.0,4,3.0,4,6,4,4,1,0.0,0.0,40.0,13,1
24.0,4,271379.0,11,9.0,0,6,1,4,1,0.0,0.0,40.0,39,1
70.0,5,217801.0,9,13.0,2,4,0,4,1,0.0,2377.0,50.0,39,0
39.0,4,216256.0,12,14.0,2,4,5,4,0,0.0,2415.0,65.0,39,0
52.0,0,188431.0,9,13.0,2,0,0,4,1,15024.0,0.0,40.0,39,0
21.0,4,300445.0,11,9.0,4,8,3,4,1,0.0,0.0,30.0,39,1
27.0,4,115831.0,11,9.0,4,5,3,4,1,0.0,0.0,50.0,39,1
28.0,4,44216.0,0,6.0,0,7,3,4,1,0.0,0.0,40.0,39,1
24.0,4,70261.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,1
24.0,4,229773.0,11,9.0,4,12,1,4,1,0.0,0.0,30.0,39,1
41.0,4,190885.0,8,11.0,4,7,3,4,1,0.0,0.0,40.0,39,1
44.0,4,230684.0,11,9.0,2,6,0,2,1,0.0,0.0,40.0,39,1
58.0,4,172618.0,11,9.0,6,4,1,4,1,0.0,0.0,54.0,39,0
67.0,4,264095.0,15,10.0,2,12,0,4,1,6767.0,0.0,40.0,39,0
41.0,4,188307.0,11,9.0,2,3,0,4,1,0.0,0.0,45.0,39,1
30.0,0,183746.0,1,7.0,0,0,4,2,0,0.0,0.0,21.0,39,1
45.0,4,169092.0,15,10.0,6,14,1,4,1,0.0,2231.0,46.0,33,1
21.0,4,231866.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,39,1
46.0,2,213668.0,1,7.0,4,8,1,2,1,0.0,0.0,60.0,39,1
23.0,4,347292.0,9,13.0,4,13,1,4,0,0.0,0.0,20.0,39,1
46.0,5,67725.0,10,16.0,5,10,1,4,1,0.0,0.0,35.0,39,1
36.0,4,331395.0,9,13.0,4,4,1,4,1,27828.0,0.0,40.0,39,0
33.0,4,191856.0,11,9.0,5,8,4,4,0,0.0,0.0,40.0,39,1
38.0,6,103474.0,15,10.0,0,4,4,4,0,0.0,0.0,40.0,2,1
24.0,4,190968.0,11,9.0,4,3,1,4,1,0.0,0.0,65.0,39,1
19.0,4,292590.0,15,10.0,4,8,3,4,1,0.0,0.0,12.0,39,1
35.0,4,63509.0,11,9.0,0,3,1,4,1,0.0,0.0,50.0,39,1
32.0,4,206541.0,14,15.0,2,10,0,4,1,0.0,0.0,60.0,39,1
51.0,4,410114.0,15,10.0,0,3,1,4,1,0.0,0.0,40.0,39,1
33.0,4,112900.0,11,9.0,4,3,3,4,1,0.0,0.0,40.0,39,1
24.0,4,245361.0,11,9.0,4,3,1,4,0,0.0,0.0,40.0,39,1
62.0,0,73091.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,39,0
39.0,4,80680.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,39,1
20.0,4,267706.0,15,10.0,4,12,3,4,0,0.0,0.0,15.0,39,1
22.0,4,200973.0,11,9.0,4,12,2,4,0,0.0,0.0,40.0,39,1
22.0,7,64292.0,15,10.0,4,1,1,4,0,0.0,0.0,15.0,39,1
41.0,4,243607.0,15,10.0,0,7,1,4,1,0.0,0.0,40.0,39,1
24.0,4,374253.0,15,10.0,4,10,1,2,1,0.0,0.0,50.0,39,1
53.0,1,167410.0,11,9.0,2,14,0,4,1,0.0,1740.0,70.0,39,0
64.0,0,226878.0,12,14.0,0,0,1,4,0,0.0,0.0,8.0,39,1
33.0,4,119033.0,15,10.0,0,1,4,4,0,0.0,0.0,50.0,39,1
39.0,4,179671.0,12,14.0,4,1,1,4,0,0.0,0.0,40.0,39,1
38.0,2,131239.0,7,12.0,4,4,1,4,1,0.0,0.0,40.0,39,1
34.0,4,234537.0,7,12.0,2,1,0,4,1,0.0,0.0,40.0,39,0
33.0,4,31449.0,9,13.0,2,4,0,4,1,0.0,0.0,55.0,39,0
26.0,4,188626.0,11,9.0,2,3,0,4,1,0.0,0.0,45.0,39,1
54.0,4,185042.0,11,9.0,2,7,0,4,1,0.0,0.0,45.0,39,1
67.0,4,123393.0,1,7.0,6,1,1,4,0,0.0,0.0,12.0,39,1
65.0,4,65757.0,15,10.0,2,1,1,4,0,0.0,0.0,15.0,39,0
46.0,4,271828.0,11,9.0,2,7,0,4,1,3411.0,0.0,48.0,39,1
43.0,4,117915.0,5,4.0,2,3,0,4,1,4386.0,0.0,40.0,39,0
53.0,6,311020.0,11,9.0,2,12,0,2,1,0.0,0.0,40.0,39,1
42.0,4,117319.0,11,9.0,4,3,2,0,1,0.0,0.0,30.0,39,1
56.0,6,236731.0,3,2.0,2,4,0,4,1,7688.0,0.0,84.0,22,0
49.0,4,123207.0,11,9.0,4,1,1,4,0,0.0,0.0,37.0,39,1
46.0,4,83822.0,15,10.0,4,4,1,2,1,0.0,0.0,40.0,39,1
28.0,4,138692.0,9,13.0,2,10,5,4,0,0.0,1977.0,50.0,39,0
53.0,4,335481.0,15,10.0,4,1,1,4,1,0.0,0.0,41.0,39,1
41.0,4,445382.0,12,14.0,2,4,0,4,1,0.0,1977.0,45.0,39,0
56.0,2,381965.0,11,9.0,2,1,0,4,1,99999.0,0.0,40.0,39,0
52.0,4,386397.0,9,13.0,2,4,0,4,1,0.0,0.0,45.0,39,0
40.0,7,86912.0,10,16.0,2,10,0,4,1,0.0,0.0,50.0,39,0
37.0,4,188576.0,9,13.0,2,12,0,4,1,0.0,0.0,60.0,39,1
57.0,2,174132.0,11,9.0,2,8,0,0,1,0.0,0.0,54.0,39,1
20.0,4,376416.0,11,9.0,4,12,3,4,1,0.0,0.0,40.0,39,1
33.0,4,92865.0,15,10.0,4,1,5,4,0,5178.0,0.0,40.0,39,1
61.0,2,180079.0,10,16.0,2,10,5,4,0,0.0,0.0,40.0,39,0
